"","V1"
"cb",0.190255445965607
"cba",0.0698040773901777
"cbc",0.153759178698482
"cbi",0.113192830881402
"cbn",0.051507827193257
"cbr",0.17556622793216
"cc",0.21575513262884
"cce",0.0452441729781624
"ccg",0.0696059948484322
"ccm",0.0616190354342829
"ccs",0.192961671970586
"cctv",0.140505696776611
"cdc",0.0390396045485968
"cdr",0.0541881654767363
"cedex",0.240484134870626
"celebrate",0.0437597973516605
"celebratory",0.0867615178593278
"celebrity",0.0387685078301844
"cellular",0.163683973326332
"cem",0.117142847816082
"cement",0.077480455608802
"census",0.109641082813885
"cent",0.0801146652580687
"centennial",0.0605814633158288
"center",0.0302760701908014
"centers",0.0285678047738382
"central",0.0364080360707947
"century",0.0579483772529969
"ceo",0.0223677340250965
"certainty",0.0360894302942353
"certificate",0.0371720997320535
"certification",0.0632437495834671
"certified",0.0244415575580231
"certify",0.082040718176997
"ces",0.267922293054031
"cf",0.253566669424002
"cfa",0.0578117415076419
"cfc",0.0344084861976074
"cfd",0.0331567859282198
"cfo",0.0196996562970366
"cft",0.0781386739912433
"chad",0.075419207419675
"chai",0.113204054831841
"chain",0.0394949221118598
"chainlink",0.0892061342724243
"chair",0.032956539195627
"challenge",0.0325340276971126
"challenger",0.0237942153946623
"challenges",0.0381503782773508
"chamber",0.0345551126028918
"chamberlain",0.0737303958099538
"chambers",0.0565600276603059
"champion",0.0297067870183095
"championing",0.0909834625943875
"champions",0.0276325462293629
"chan",0.0834021508431971
"chance",0.0420614711811124
"chancellor",0.0485155447609875
"chancellors",0.0625330009696523
"change",0.0242760265163081
"channel",0.0199785833326138
"channels",0.0406407113018545
"chaos",0.0672089711203437
"chaps",0.0376287902028391
"chapter",0.0418697420934803
"character",0.0397720174987465
"charge",0.052269796306283
"chargeback",0.143944825314178
"chargebacks",0.168497317029828
"charging",0.174569130432122
"charitable",0.311744585515989
"charities",0.0270166711136758
"charity",0.0276945884872465
"charitys",0.0335480243038404
"charles",0.05950603757554
"charlotte",0.121667883876239
"charm",0.0506781581847528
"charter",0.0522586163846439
"chartered",0.042384205686263
"chase",0.0286578893961585
"chat",0.0367748643303974
"chatbot",0.0754956337240617
"chatbots",0.0297279941237338
"chatterjee",0.222789215321024
"cheap",0.0419948910876671
"cheat",0.110929867780852
"check",0.0270431143972118
"checker",0.0883351638422634
"checking",0.0870473442526305
"checkout",0.0302897373197936
"checkouts",0.0484270704382442
"cheeky",0.167176106616431
"cheer",0.103097902174676
"cheerleader",0.0713862924182409
"chelsea",0.115231252237412
"chen",0.0834021508431971
"cherry",0.049131448701094
"chestnut",0.274370281735625
"cheung",0.0834021508431971
"chf",0.0447111897178768
"chicago",0.0418999218792016
"chief",0.0441317153736994
"child",0.0356361001398614
"childcare",0.0849149156614058
"childhood",0.0323500098041619
"children",0.159001836119583
"childrens",0.080021054295005
"chile",0.0455268191613404
"chilean",0.187272525234151
"chime",0.0443360312423043
"china",0.0703629514857884
"chinese",0.037683376438397
"chip",0.0460039605785301
"chipotle",0.134497887301729
"chipper",0.146713678395264
"chips",0.29633388144488
"choice",0.0264885727942798
"choose",0.054137715483534
"chopra",0.0567678445627999
"chore",0.155011339397353
"chosen",0.0965133652058677
"chris",0.0243838115701078
"christ",0.0427080484148803
"christain",0.039173347540776
"christian",0.0320460701963126
"christmas",0.155728444065017
"christopher",0.152276205904506
"chronicle",0.0359103473014449
"chrysalis",0.0549744039751803
"chuffed",0.219266321201782
"church",0.0512332822183831
"churchill",0.213751559230024
"churchs",0.0527215268414763
"cif",0.0829539047348514
"cima",0.120775300645715
"cin",0.0442914308061224
"cio",0.0222675058249027
"circle",0.0871376598810944
"circles",0.0982193878907441
"circuit",0.0387567224074678
"cirrus",0.0381581663053353
"cis",0.0432739833582817
"cisco",0.0269485675122331
"citi",0.0310786112301228
"citibank",0.0403891545199182
"cities",0.0299499469296214
"citigroup",0.0282872434849866
"citizen",0.0385531704020349
"citizens",0.143152935760579
"citizenship",0.0909605371402116
"city",0.0280054547573351
"citys",0.0439771180899138
"cityscape",0.0696493652759426
"civil",0.0300317103107533
"cj",0.221451116123992
"claim",0.0533752578887648
"claims",0.299316519524329
"clare",0.0656555148031166
"clarify",0.0709671961679148
"clarity",0.0439843604355892
"clarke",0.0553395069246219
"claro",0.0913167717228697
"classic",0.0455246612035069
"classify",0.0378976057915065
"classy",0.228258783618047
"claus",0.0990674960393504
"clayton",0.155155510887691
"clean",0.0501124750139978
"cleaner",0.083262735742818
"clear",0.0427864688968868
"clearer",0.187080834550728
"clearing",0.0395720103516293
"clever",0.0788727161079059
"click",0.0529974104712382
"client",0.0218153666674104
"clients",0.0369580203440059
"cliffe",0.151667331445468
"climate",0.0263124681789897
"clinc",0.0974351075439742
"clincs",0.0974351075439742
"clinic",0.100645547547581
"clinics",0.143989356250352
"cliniques",0.0402451352305833
"clip",0.0719419617761659
"clm",0.0390592235193827
"clocktower",0.271658611414185
"clone",0.154356147435651
"clooney",0.210770560393042
"close",0.0379705256057251
"closing",0.181318997288787
"clothing",0.148322256394964
"cloud",0.030989668869818
"clouds",0.294181690520172
"cls",0.0978466378275102
"club",0.0196117254262811
"clubs",0.0690850020284484
"clunky",0.07659543739869
"cluster",0.0432032097746222
"cma",0.0550885242233894
"cmc",0.160170558213558
"cme",0.0438844321414205
"cmo",0.0173800185383753
"cmt",0.0343365272678348
"cnbc",0.0477331599934422
"cnc",0.0870902493124682
"coalition",0.036983795048472
"coalitions",0.114882574220501
"coast",0.119185198594254
"coastal",0.0338555666682497
"coca",0.0556684860177282
"cochair",0.062371132705079
"cochairs",0.0786431116722296
"coco",0.138177195811129
"coconut",0.0596338136202068
"cod",0.0693234428831914
"code",0.0272027374643025
"codebase",0.0306828410445048
"codes",0.0868563292510451
"codices",0.0549410938370465
"coding",0.0539623267852929
"coe",0.0635391631691514
"coefficient",0.0595493966399757
"cof",0.128503535329842
"coffee",0.153143167016628
"cofounder",0.0209794494593095
"cofounding",0.0647011740135004
"cognitive",0.0676776309772795
"cohort",0.0363481436800639
"coin",0.0264062299103275
"coins",0.0818504327540919
"cola",0.0556684860177282
"cold",0.392321895928041
"coleman",0.120583727182859
"collaborate",0.0578162988269564
"collaboration",0.0290785722670951
"collaborative",0.0735585470435199
"collateral",0.0984084428917642
"collaterised",0.116611337657461
"colleague",0.0492341948350848
"collect",0.029557399281454
"collectable",0.079053185470809
"collecting",0.120332793395165
"collection",0.0918969453216614
"collections",0.138972296702946
"collective",0.0309903328191636
"collector",0.187115406819459
"college",0.0366059023379784
"collegiate",0.0599861972313075
"collins",0.0454071163594317
"collision",0.187080834550728
"columbia",0.0534177195380967
"com",0.0194055148706243
"combating",0.0979830858261804
"combination",0.0322073602534123
"combine",0.0553196808578842
"combined",0.0505007481436605
"combining",0.126688315882871
"comcast",0.0507963422173865
"comdirect",0.140248066285411
"come",0.0212772758704047
"comedian",0.0975543447483632
"comedy",0.156678315900569
"comfort",0.0528681680793462
"command",0.0615651853147601
"commentary",0.0689258691891036
"commented",0.212307244787462
"comments",0.123934488671889
"commerce",0.0282538619241325
"commerces",0.0513056654458173
"commercial",0.0286472789230584
"commercials",0.143989356250352
"commission",0.0242477847755545
"commissioner",0.0481248323944609
"commissioners",0.0348145832716382
"commissions",0.0721612767509429
"commit",0.0828438501788197
"commitment",0.0308823353449312
"commitmentto",0.230959549552282
"committee",0.0210300549821974
"commodities",0.0374837909609236
"commodity",0.0571277485615344
"common",0.170533774725526
"commons",0.0293905614643084
"commonwealth",0.166057569629405
"comms",0.241144675754437
"communicate",0.0768618027001908
"communication",0.0412928807939183
"communications",0.0205336154786063
"communist",0.071908919114842
"communities",0.0600096371191095
"community",0.0199043313237195
"communitys",0.0921426856615574
"commute",0.105562430400643
"commuter",0.117982849559225
"compact",0.063160075475876
"companies",0.0720403549570457
"company",0.0199561914375614
"companys",0.0265252399891891
"compare",0.0667041920314612
"comparison",0.0313727019705902
"compartmentalising",0.0953523325170814
"compass",0.0295223968374999
"compassionate",0.087895122954053
"compelling",0.0546682336692764
"compensate",0.173923004320888
"compensation",0.0439149908765864
"compete",0.0617132311922117
"competent",0.0357520279395218
"competition",0.029492490582534
"competitions",0.224204229809962
"competitor",0.034359267332069
"complaint",0.0815028544971259
"complement",0.0638196737410061
"complementary",0.184711534285382
"complete",0.0303393466000855
"complexity",0.0353648991899823
"compliance",0.0381402505659099
"compliant",0.038291028969526
"complicate",0.0345224310400988
"complimentary",0.168112048066156
"comply",0.0730131540369437
"component",0.077380370605889
"components",0.0422482109574524
"compound",0.0707932654150207
"comprehensive",0.0278117139813244
"compression",0.0963029571692114
"compromise",0.0572051217471987
"comptroller",0.0410564580151038
"computation",0.129582687864357
"compute",0.0975724065272601
"computer",0.0199145520901582
"computers",0.0865944035362325
"computing",0.0436737297433156
"coms",0.0184285159000134
"concentrate",0.0763638273718493
"concentration",0.0913307983795051
"concept",0.1221601025606
"concern",0.045709764839198
"concierge",0.0969064185520646
"concord",0.054159924993355
"concur",0.184357157565009
"condition",0.143700688970194
"conduct",0.034086104167259
"confer",0.0725175344917162
"conference",0.0454772141152078
"conferences",0.0610790617096859
"confidence",0.0198607450591353
"confident",0.259315682847256
"configuration",0.400999242502197
"confirm",0.0341368592916587
"confront",0.0700015605645389
"confuse",0.0244553947879637
"conference.1",0.120775300645715
"congress",0.0431826346620718
"connect",0.0311716701419668
"connected",0.0291120953852899
"connection",0.0383821040670197
"connectivity",0.058132255362766
"conquer",0.0437946916795776
"consensus",0.0880177510158321
"consent",0.0394934754175041
"conservative",0.0574459919097206
"conservatives",0.0418460849382805
"consider",0.0194077142352219
"consistency",0.152111626683382
"consistent",0.0363574652499367
"console",0.395659881341377
"consortia",0.11885581824657
"consortium",0.0334118050920158
"consortiums",0.165017553246902
"constellation",0.139557157623793
"constrain",0.0770332378617898
"construction",0.0617727573344927
"consul",0.0744856724280063
"consulate",0.0328117602865649
"consulates",0.0442914308061224
"consult",0.0326627785417902
"consultancy",0.0278026871887003
"consultant",0.0260751239194573
"consultants",0.0351694725124235
"consultative",0.0875816705867278
"consulting",0.0280351508317188
"consumer",0.0174655542367964
"consumers",0.0404910479513335
"contact",0.0322134785342471
"contactless",0.023768109966408
"contain",0.0537803918032625
"container",0.060675365258176
"contaminate",0.162598259789316
"content",0.0301265104285221
"context",0.0489799338329773
"continent",0.05083498027684
"continental",0.05299043454738
"continents",0.155741798455549
"continentwide",0.164957905106015
"continue",0.0248372442928037
"continuity",0.0868169623907161
"continuous",0.0382758676761881
"contour",0.0427755600507271
"contract",0.0325521802492418
"contractor",0.0381732910227266
"contracts",0.135121234392862
"contrast",0.0276758818981549
"contribute",0.0392141919911992
"contribution",0.0915924166105728
"contributions",0.0977577988263798
"contributor",0.0466558000102576
"control",0.0213926274280943
"controller",0.0550034272875021
"controls",0.087895122954053
"controversy",0.0348346034411778
"convenience",0.0273023567487735
"convention",0.0598368503450532
"conventional",0.0913307983795051
"converged",0.135150148094264
"convergence",0.0370705815238408
"conversational",0.059103782979278
"conversion",0.0418552866546762
"convert",0.034930778207653
"convertibility",0.116611337657461
"convertible",0.134679551063456
"conveyancing",0.0577282069072719
"conviction",0.059988536852748
"convince",0.106201900820405
"convoy",0.133934665614666
"coo",0.0371459222891007
"cool",0.121092841086442
"coop",0.0849707590316386
"cooper",0.238292699637028
"cooperate",0.262502177209879
"cooperation",0.0338579427668519
"cooperative",0.0460490607163207
"coordinators",0.103550223193153
"copal",0.104396533842781
"copenhagen",0.0901716657680183
"copper",0.0367428420214759
"coppers",0.0494634863707389
"copter",0.188896767207532
"copy",0.251655999415328
"copyright",0.15349084373532
"core",0.0334922833634106
"coreless",0.103180617947874
"coresuite",0.0453879399097225
"cornell",0.0485832308918011
"cornerstone",0.0523617252331715
"coro",0.0571442244168701
"coronavirus",0.0253067460651133
"corp",0.0337543865639984
"corporate",0.0223023747157589
"corporates",0.0508143266893447
"corporation",0.0346958864541299
"corporations",0.0541346913337955
"corps",0.0364530508729682
"correct",0.0545789071668779
"correspond",0.0504205100910686
"correspondent",0.0616856903349481
"corridor",0.134810765406554
"corroborate",0.1128249109991
"corsair",0.030819929885888
"cos",0.0344084861976074
"cost",0.0276585750500555
"costa",0.0949478673808935
"costco",0.220596122716048
"costeffective",0.0300025685878322
"costsavings",0.176018723465738
"council",0.0300438163509521
"councils",0.0927722258269496
"counsel",0.039500939723218
"counter",0.0776872336034198
"countering",0.0463496928360049
"counterterrorism",0.0840733615131527
"countless",0.0456589320953264
"countries",0.0550444523127023
"country",0.0270854068753679
"countrys",0.0278299378239125
